ID_Unique,Sand_gkg,Clay_gkg,SOM_gkg,Ca_mmolkg,Mg_mmolkg,CEC_Ph7_mmolkg,Vegetation,Bioma,Geology,Sampling,MIR_availability,Region,Sand_gkg_ausente,Clay_gkg_ausente,SOM_gkg_ausente,Ca_mmolkg_ausente,Mg_mmolkg_ausente,CEC_Ph7_mmolkg_ausente
19648,290.0,650.0,10.0,2.0,1.0,24.5,Desconhecido,Amazonia,Igneous Rock,Auger,NO,North,0,0,0,0,0,0
25064,419.0,148.0,6.0,17.0,7.0,39.3,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
20206,880.0,100.0,12.0,1.0,1.0,24.9,Areas of Pioneering Formation,Mata Atlantica,Igneous Rock,Auger,NO,Midwest,0,0,0,0,0,0
8143,259.0,424.0,43.4,84.0,31.7,151.0,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
26501,760.0,180.0,8.0,7.0,2.0,31.3,Dense Ombrophylous Forest,Mata Atlantica,Metamorphic Rock,Auger,NO,Southeast,0,0,0,0,0,0
14647,264.0881,525.1025,13.5,18.0,13.0,44.1,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
16967,180.0,680.0,29.0,27.0,9.0,106.2,Savannah,Cerrado,Igneous Rock,Auger,NO,Midwest,0,0,0,0,0,0
2276,135.88206,773.4209,20.0,13.0,5.2,44.1,Savannah,Cerrado,Metamorphic Rock,Profile,NO,Midwest,0,0,0,1,1,1
29371,815.0,135.0,15.6,32.9,6.1,47.3,Savannah,Cerrado,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
12949,220.0,470.0,17.0,13.0,5.2,44.1,Dense Ombrophylous Forest,Mata Atlantica,Sedimentary Rock,Desconhecido,YES,South,0,0,1,1,1,1
17847,840.0,120.0,8.888889,1.0,1.0,13.5,Savannah,Cerrado,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
972,209.0,105.0,23.39,48.1,16.8,94.1,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,South,0,0,0,0,0,0
2969,131.1,340.27,14.44,2.74,1.63,79.97,Dense Ombrophylous Forest,Amazonia,Igneous Rock,Auger,NO,North,0,0,0,0,0,0
18165,240.0,640.0,29.0,21.0,6.0,53.9,Savannah,Cerrado,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
20324,840.0,120.0,13.0,2.0,1.0,25.8,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
8437,903.0,80.0,7.0,1.0,1.0,12.4,Desconhecido,Desconhecido,Desconhecido,Auger,NO,Midwest,0,0,0,0,0,0
31851,525.0,169.0,17.0,11.4,3.0,15.01,Savannah,Amazonia,Metamorphic Rock,Auger,NO,North,0,0,1,0,0,0
27236,237.0,595.0,21.6,17.9,7.7,56.1,Savannah,Cerrado,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
8543,819.0,145.0,19.0,15.0,4.0,39.2,Desconhecido,Desconhecido,Desconhecido,Auger,NO,Midwest,0,0,0,0,0,0
21426,750.0,206.0,16.0,12.0,6.0,41.6,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
23826,780.0,196.0,30.0,21.0,6.0,55.5,Savannah,Cerrado,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
26022,720.0,222.0,11.0,17.0,4.0,69.6,Dense Ombrophylous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
13355,380.0,300.0,17.0,13.0,5.2,44.1,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,Desconhecido,YES,South,0,0,1,1,1,1
15901,220.0,484.0,30.0,27.0,6.0,75.4,Savannah,Cerrado,Sedimentary Rock,Profile,YES,Southeast,0,0,0,0,0,0
25276,120.0,246.0,34.0,47.0,13.0,133.2,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
1192,80.0,660.0,37.93,13.0,5.2,44.1,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,South,0,0,0,1,1,1
30788,540.0,400.0,21.0,1.0,1.0,54.5,Savannah,Amazonia,Igneous Rock,Auger,NO,North,0,0,0,0,0,0
4212,839.0,111.0,17.0,4.0,2.0,12.5,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast,0,0,1,0,0,0
13572,210.0,430.0,17.0,13.0,5.2,44.1,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South,0,0,1,1,1,1
21610,820.0,141.0,15.0,18.0,9.0,40.5,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
6019,805.0,136.0,14.0,5.5,4.4,24.2,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
31997,439.0,323.0,17.0,0.1,0.4,8.27,Savannah,Amazonia,Metamorphic Rock,Desconhecido,NO,North,0,0,1,0,0,0
1448,90.0,490.0,56.37,13.0,5.2,44.1,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,South,0,0,0,1,1,1
177,637.0,240.0,28.0,13.0,5.2,44.1,Savannah,Cerrado,Igneous Rock,Auger,NO,Midwest,1,1,0,1,1,1
1147,100.0,420.0,32.76,13.0,5.2,44.1,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,South,0,0,0,1,1,1
18982,820.0,80.0,21.0,13.0,8.0,42.6,Savannah,Cerrado,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
23354,770.0,134.0,10.0,4.0,2.0,22.1,Areas of Ecological Tension,Cerrado,Sedimentary Rock,Auger,NO,Midwest,0,0,0,0,0,0
14599,248.46469,614.1249,19.88,21.7,3.5,36.71,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
19909,720.0,200.0,21.0,8.0,3.0,59.7,Areas of Pioneering Formation,Mata Atlantica,Igneous Rock,Auger,NO,Midwest,0,0,0,0,0,0
17046,310.0,570.0,24.0,24.0,8.0,88.5,Savannah,Cerrado,Igneous Rock,Auger,NO,Midwest,0,0,0,0,0,0
14401,190.0,760.0,43.19,8.0,3.0,46.25,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
20000,880.0,60.0,15.0,7.0,3.0,39.6,Areas of Pioneering Formation,Mata Atlantica,Igneous Rock,Auger,NO,Midwest,0,0,0,0,0,0
18234,740.0,220.0,15.0,12.0,2.0,41.3,Savannah,Cerrado,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
34109,637.0,240.0,72.75,13.0,5.2,44.1,Dense Ombrophylous Forest,Mata Atlantica,Igneous Rock,Profile,YES,Northeast,1,1,0,1,1,1
7045,816.0,142.0,11.8,7.0,3.7,24.7,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
18186,200.0,690.0,31.0,11.0,3.0,67.4,Savannah,Cerrado,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
2972,262.8,365.0,19.49,2.74,1.27,106.71,Dense Ombrophylous Forest,Amazonia,Sedimentary Rock,Auger,NO,North,0,0,0,0,0,0
10378,901.0,75.0,7.6,1.6,0.6,16.1,Savannah,Cerrado,Sedimentary Rock,Auger,NO,Midwest,0,0,0,0,0,0
6300,731.0,137.0,8.7,8.7,4.9,28.8,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
27952,774.0,194.0,16.8,24.8,10.8,51.1,Savannah,Cerrado,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
17824,470.0,480.0,32.0,25.0,11.0,72.9,Savannah,Cerrado,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
2569,637.0,240.0,4.0,13.0,5.2,44.1,Amazon Rainforest,Amazonia,Sedimentary Rock,Auger,NO,Northeast,1,1,0,1,1,1
2605,637.0,240.0,3.6666667,13.0,5.2,44.1,Amazon Rainforest,Amazonia,Sedimentary Rock,Auger,NO,Northeast,1,1,0,1,1,1
10662,917.0,73.0,7.1,0.2,0.4,17.1,Savannah,Cerrado,Sedimentary Rock,Auger,NO,Midwest,0,0,0,0,0,0
678,760.0,150.0,37.36,13.0,5.2,44.1,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Auger,NO,South,0,0,0,1,1,1
17358,240.0,700.0,26.0,27.0,16.0,87.9,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
13183,200.0,530.0,17.0,13.0,5.2,44.1,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,YES,South,0,0,1,1,1,1
888,448.0,132.0,42.48,59.3,27.5,130.1,Seasonal Deciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,South,0,0,0,0,0,0
14573,259.58627,227.0434,10.5,3.2,2.5,30.93,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
4383,861.0,127.0,17.0,2.0,2.0,12.5,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast,0,0,1,0,0,0
114,637.0,240.0,34.0,13.0,5.2,44.1,Savannah,Cerrado,Igneous Rock,Auger,NO,Midwest,1,1,0,1,1,1
21642,760.0,128.0,13.0,22.0,9.0,50.2,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
32700,600.0,230.0,63.3,13.9,10.8,24.7,Dense Ombrophylous Forest,Amazonia,Igneous Rock,Auger,NO,North,0,0,0,0,0,0
24802,510.0,396.0,20.0,30.0,13.0,90.6,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
14665,233.84616,589.7436,17.25,2.0,3.0,37.48,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
25369,760.0,92.0,12.0,40.0,18.0,156.1,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
5450,764.0,122.0,9.5,18.2,6.9,38.6,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
18565,20.0,820.0,27.0,24.0,17.0,87.9,Savannah,Cerrado,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
11527,267.5,475.0,48.5,74.0,33.9,130.6,Areas of Ecological Tension,Cerrado,Igneous Rock,Auger,NO,Midwest,0,0,0,0,0,0
19246,430.0,550.0,26.0,4.0,1.0,46.3,Desconhecido,Amazonia,Igneous Rock,Auger,NO,North,0,0,0,0,0,0
4742,834.0,140.0,16.6,14.2,12.0,36.4,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
12610,542.0,274.7,23.5,6.7,4.1,95.7,Areas of Ecological Tension,Cerrado,Igneous Rock,Auger,NO,Midwest,0,0,0,0,0,0
14236,760.0,226.0,17.0,13.0,5.2,44.1,Savannah,Cerrado,Igneous Rock,Auger,NO,Midwest,0,0,1,1,1,1
29741,560.0,400.0,18.0,7.0,4.0,53.4,Savannah,Amazonia,Sedimentary Rock,Auger,NO,North,0,0,0,0,0,0
25962,700.0,280.0,16.0,17.0,6.0,57.6,Dense Ombrophylous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
16258,760.0,180.0,18.0,14.0,4.0,45.0,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
34611,41.2,728.8,34.0,1.0,1.0,20.0,Areas of Ecological Tension,Cerrado,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
34326,180.0,490.0,70.0,12.0,12.0,24.0,Savannah,Cerrado,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
8894,811.0,174.0,14.0,5.0,4.0,36.8,Desconhecido,Desconhecido,Desconhecido,Auger,NO,Midwest,0,0,0,0,0,0
17390,130.0,720.0,18.0,32.0,17.0,78.7,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
34374,610.0,250.0,31.0,38.0,18.0,56.0,Areas of Ecological Tension,Mata Atlantica,Metamorphic Rock,Auger,NO,Southeast,0,0,0,0,0,0
25644,730.0,80.0,8.0,18.0,3.0,43.1,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
13907,470.0,290.0,17.0,13.0,5.2,44.1,Dense Ombrophylous Forest,Mata Atlantica,Sedimentary Rock,Desconhecido,YES,South,0,0,1,1,1,1
9621,867.0,95.0,14.0,13.1,3.9,29.5,Savannah,Cerrado,Sedimentary Rock,Auger,NO,Midwest,0,0,0,0,0,0
2130,600.0,210.0,6.6666665,22.0,13.0,81.9,Seasonal Semideciduous Forest,Mata Atlantica,Metamorphic Rock,Auger,NO,Southeast,0,0,0,0,0,0
14667,235.38461,576.9231,15.75,9.0,10.0,41.99,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
12918,60.0,650.0,17.0,13.0,5.2,44.1,Mixed Ombrophylous Forest,Mata Atlantica,Sedimentary Rock,Desconhecido,NO,South,0,0,1,1,1,1
941,179.0,161.0,37.5,30.4,11.3,157.0,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,South,0,0,0,0,0,0
34258,710.0,260.0,15.0,13.0,5.2,44.1,Seasonal Deciduous Forest,Mata Atlantica,Metamorphic Rock,Auger,NO,Southeast,0,0,0,1,1,1
5144,816.0,71.0,8.7,9.6,2.9,25.6,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
7139,689.0,102.0,19.8,23.2,8.3,68.6,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
12570,704.6,249.9,16.3,12.2,5.1,51.9,Areas of Ecological Tension,Cerrado,Igneous Rock,Auger,NO,Midwest,0,0,0,0,0,0
16093,740.0,160.0,18.0,25.0,8.0,56.6,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
2593,637.0,240.0,6.3777776,13.0,5.2,44.1,Amazon Rainforest,Amazonia,Sedimentary Rock,Auger,NO,Northeast,1,1,0,1,1,1
31457,390.0,570.0,26.0,1.0,1.0,60.6,Savannah,Amazonia,Igneous Rock,Auger,NO,North,0,0,0,0,0,0
24082,720.0,235.0,17.0,11.0,7.0,49.3,Savannah,Cerrado,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
13219,690.0,140.0,17.0,13.0,5.2,44.1,Dense Ombrophylous Forest,Mata Atlantica,Metamorphic Rock,Desconhecido,NO,South,0,0,1,1,1,1
3128,640.01,261.36,15.76,41.0,1.3,156.7,Open Ombrophylous Forest,Amazonia,Igneous Rock,Auger,NO,North,0,0,0,0,0,0
11450,392.8,524.7,30.0,78.3,25.1,123.6,Areas of Ecological Tension,Cerrado,Igneous Rock,Auger,NO,Midwest,0,0,0,0,0,0
2862,751.75,128.0,22.63,1.7,0.8,55.9,Desconhecido,Amazonia,Igneous Rock,Auger,NO,North,0,0,0,0,0,0
33028,554.0,435.0,47.9,13.2,8.8,77.66,Dense Ombrophylous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Northeast,0,0,0,0,0,0
30487,240.0,640.0,30.0,22.0,9.0,94.9,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Midwest,0,0,0,0,0,0
3825,886.0,79.0,10.4,5.5,3.8,19.6,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
21290,850.0,125.0,13.0,15.0,8.0,40.7,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
34363,270.0,510.0,38.0,38.0,8.0,46.0,Areas of Ecological Tension,Cerrado,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
32698,510.0,390.0,12.7,35.7,10.1,45.8,Dense Ombrophylous Forest,Amazonia,Igneous Rock,Auger,NO,North,0,0,0,0,0,0
3616,766.0,115.0,10.9,5.1,3.1,30.2,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
31992,478.0,312.0,17.0,0.9,1.6,9.48,Savannah,Amazonia,Metamorphic Rock,Desconhecido,NO,North,0,0,1,0,0,0
23912,859.0,88.0,18.0,7.0,4.0,49.6,Savannah,Cerrado,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
28990,776.0,174.0,13.6,6.2,3.9,35.6,Savannah,Cerrado,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
33692,637.0,240.0,19.83,13.0,5.2,44.1,Steppe,Caatinga,Metamorphic Rock,Profile,YES,Northeast,1,1,0,1,1,1
24911,470.0,242.0,15.0,46.0,15.0,83.5,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
15860,780.0,160.0,10.0,2.0,1.0,23.6,Areas of Pioneering Formation,Mata Atlantica,Igneous Rock,Profile,YES,Midwest,0,0,0,0,0,0
7133,770.0,68.0,11.8,13.3,8.0,40.8,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
18400,90.0,870.0,31.0,31.0,7.0,82.1,Savannah,Cerrado,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
22436,520.0,254.0,21.0,15.0,8.0,48.5,Areas of Ecological Tension,Cerrado,Sedimentary Rock,Auger,NO,Midwest,0,0,0,0,0,0
13258,500.0,320.0,17.0,13.0,5.2,44.1,Dense Ombrophylous Forest,Mata Atlantica,Sedimentary Rock,Desconhecido,NO,South,0,0,1,1,1,1
23897,870.0,113.0,16.0,15.0,6.0,39.5,Savannah,Cerrado,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
30845,700.0,260.0,15.0,6.0,1.0,45.5,Savannah,Amazonia,Igneous Rock,Auger,NO,North,0,0,0,0,0,0
27783,269.0,555.0,23.5,11.3,4.7,65.0,Savannah,Cerrado,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
17279,290.0,340.0,3.3333333,2.0,1.0,26.7,Savannah,Cerrado,Igneous Rock,Auger,NO,Midwest,0,0,0,0,0,0
3072,59.33,775.54,13.96,5.3,1.0,119.6,Dense Ombrophylous Forest,Amazonia,Sedimentary Rock,Auger,NO,North,0,0,0,0,0,0
19485,510.0,470.0,26.0,1.0,1.0,42.1,Desconhecido,Amazonia,Igneous Rock,Auger,NO,North,0,0,0,0,0,0
14641,252.80612,573.9796,15.75,16.0,16.0,44.35,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
5279,769.0,159.0,19.3,18.6,11.7,43.5,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
14395,110.0,620.0,17.0,7.0,5.0,62.2,Savannah,Pantanal,Sedimentary Rock,Profile,NO,Midwest,0,0,1,0,0,0
21019,850.0,124.0,11.0,11.0,6.0,32.6,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
31294,640.0,300.0,18.0,1.0,1.0,54.6,Savannah,Amazonia,Igneous Rock,Auger,NO,North,0,0,0,0,0,0
34462,260.0,200.0,22.0,34.0,8.0,42.0,Savannah,Cerrado,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
14937,800.0,160.0,15.0,12.0,3.0,31.3,Savannah,Cerrado,Igneous Rock,Profile,YES,Southeast,0,0,0,0,0,0
4909,794.0,105.0,12.9,13.1,10.7,39.2,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
12830,60.0,450.0,17.0,13.0,5.2,44.1,Dense Ombrophylous Forest,Mata Atlantica,Sedimentary Rock,Desconhecido,NO,South,0,0,1,1,1,1
31895,189.0,302.0,17.0,0.4,1.1,13.8,Savannah,Amazonia,Metamorphic Rock,Auger,NO,North,0,0,1,0,0,0
15789,637.0,240.0,17.0,21.0,3.0,42.1,Savannah,Cerrado,Sedimentary Rock,Profile,NO,Southeast,1,1,1,0,0,0
14188,50.0,650.0,17.0,13.0,5.2,44.1,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South,0,0,1,1,1,1
24881,319.0,250.0,21.0,62.0,26.0,138.7,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
2238,637.0,240.0,17.0,13.0,0.9,44.1,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Profile,YES,Southeast,1,1,1,1,0,1
4039,822.0,85.0,17.0,15.0,4.0,30.3,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast,0,0,1,0,0,0
33820,637.0,240.0,27.43,13.0,5.2,44.1,Steppe,Caatinga,Metamorphic Rock,Profile,YES,Northeast,1,1,0,1,1,1
29440,711.0,264.0,18.3,25.6,13.2,52.4,Savannah,Cerrado,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
33451,69.0,366.0,38.23,70.0,77.0,29.701,Dense Ombrophylous Forest,Amazonia,Sedimentary Rock,Profile,NO,Northeast,0,0,0,0,0,0
28926,874.0,92.0,8.9,18.5,7.0,44.4,Savannah,Cerrado,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
30234,160.0,690.0,32.0,17.0,7.0,75.7,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Midwest,0,0,0,0,0,0
10608,920.0,79.0,6.1,0.2,0.1,15.3,Savannah,Cerrado,Sedimentary Rock,Auger,NO,Midwest,0,0,0,0,0,0
29062,921.0,57.0,12.1,15.3,5.7,36.3,Savannah,Cerrado,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
20614,740.0,120.0,33.0,24.0,5.0,59.0,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
13498,200.0,400.0,17.0,13.0,5.2,44.1,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South,0,0,1,1,1,1
8588,201.0,620.0,35.0,25.0,5.0,49.4,Desconhecido,Desconhecido,Desconhecido,Auger,NO,Midwest,0,0,0,0,0,0
21364,860.0,112.0,12.0,10.0,5.0,41.2,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
25649,250.0,500.0,28.0,34.0,14.0,94.0,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
15171,450.0,490.0,25.0,24.0,5.0,100.1,Savannah,Cerrado,Igneous Rock,Profile,YES,Southeast,0,0,0,0,0,0
27245,194.0,570.0,25.6,31.3,22.4,62.5,Savannah,Cerrado,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
30276,180.0,710.0,26.0,11.0,4.0,69.7,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Midwest,0,0,0,0,0,0
21885,790.0,135.0,9.0,10.0,4.0,45.5,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
31133,700.0,260.0,18.0,1.0,1.0,60.6,Savannah,Amazonia,Igneous Rock,Auger,NO,North,0,0,0,0,0,0
13158,160.0,530.0,17.0,13.0,5.2,44.1,Dense Ombrophylous Forest,Mata Atlantica,Sedimentary Rock,Desconhecido,NO,South,0,0,1,1,1,1
6180,809.0,107.0,9.3,9.7,5.5,31.4,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
7815,226.0,573.0,30.7,96.6,34.6,156.9,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
9476,812.0,170.0,16.0,14.9,4.7,34.5,Savannah,Cerrado,Sedimentary Rock,Auger,NO,Midwest,0,0,0,0,0,0
25366,860.0,96.0,8.0,21.0,10.0,53.1,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
19666,520.0,440.0,20.0,2.0,2.0,41.0,Desconhecido,Amazonia,Igneous Rock,Auger,NO,North,0,0,0,0,0,0
7421,228.0,405.0,25.6,122.6,112.4,27.21,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
5373,776.0,112.0,24.3,19.4,16.1,53.1,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
8819,858.0,99.0,13.0,7.0,2.0,38.0,Desconhecido,Desconhecido,Desconhecido,Auger,NO,Midwest,0,0,0,0,0,0
2880,862.86,75.49,18.91,5.0,1.7,39.8,Dense Ombrophylous Forest,Amazonia,Sedimentary Rock,Auger,NO,North,0,0,0,0,0,0
26486,399.0,449.0,33.0,31.0,9.0,83.6,Dense Ombrophylous Forest,Mata Atlantica,Metamorphic Rock,Auger,NO,Southeast,0,0,0,0,0,0
13702,530.0,180.0,17.0,13.0,5.2,44.1,Dense Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South,0,0,1,1,1,1
29953,250.0,620.0,28.0,36.0,4.0,89.4,Savannah,Cerrado,Igneous Rock,Auger,NO,Midwest,0,0,0,0,0,0
2741,425.0,465.0,17.0,13.0,5.2,44.1,Dense Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,Southeast,0,0,1,1,1,1
9102,876.0,99.0,16.6,24.3,6.4,46.6,Desconhecido,Desconhecido,Desconhecido,Auger,NO,Midwest,0,0,0,0,0,0
34545,530.0,240.0,15.8,1.4,1.0,2.4,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
34471,700.0,210.0,19.0,5.0,2.0,7.0,Savannah,Cerrado,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
25313,280.0,149.0,11.0,38.0,13.0,89.8,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
2743,445.0,450.0,17.0,13.0,5.2,44.1,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Desconhecido,NO,Southeast,0,0,1,1,1,1
17711,320.0,620.0,31.0,15.0,10.0,85.9,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
15763,110.0,780.0,13.0,14.0,6.0,55.5,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,Profile,YES,Midwest,0,0,0,0,0,0
